"courseTitle","fullTitle","description","preReq","college","units","grading","primaryTitle","status","enrollCode","levelLimit","majorLimitPass","majorLimit","messages","instructor","days","time","location","enrolled"
"JAPAN 6","Second-Year Japanese III","Continuation of Japanese 5.","Japanese 5 with grade C or better, or equivalent","L&S","5.0","Letter","SECND YR JAPANESE 3","Closed","26104",,,,,"SHINAGAWA C","MTWRF","10:00am - 10:50am","HSSB 1207","12 / 16"
"JAPAN 6","Second-Year Japanese III","Continuation of Japanese 5.","Japanese 5 with grade C or better, or equivalent","L&S","5.0","Letter","SECND YR JAPANESE 3","Closed","26112",,,,,"YAMAUCHI Y","MTWRF","12:00pm - 12:50pm","HSSB 1207","15 / 16"
"JAPAN 6","Second-Year Japanese III","Continuation of Japanese 5.","Japanese 5 with grade C or better, or equivalent","L&S","5.0","Letter","SECND YR JAPANESE 3","Closed","26120",,,,,"SHINAGAWA C","MTWRF","11:00am - 11:50am","HSSB 1207","16 / 16"
"JAPAN 113","Contemporary Japanese Literature and Beyond","Explore cutting-edge Japanese literature, as well as films   based on books and some manga and anime, from the late 1970s   to the present. All readings will be in English translation.","Upper Division Standing","L&S","4.0","Letter","CONTEMP JAPAN LIT",,"51318","U",,,,"EMMERICH M D","M W","11:00am - 12:15pm","PHELP1160","63 / 70"
"JAPAN 120C","Third-Year Japanese III","Continuation of Japanese 120B.","Japanese 120B with grade C or better, or equivalent","L&S","4.0","Letter","THIRD-YEAR JAPANESE","Closed","26187",,,,,"YAMAUCHI Y","MTWR","9:00am - 9:50am","HSSB 1214","22 / 24"
"JAPAN 146","Advanced Japanese Readings III","A selection of texts, including both fiction and non-fiction, by representative authors from the Meiji period to the present.","Consent of instructor.","L&S","4.0","Letter","ADV JAPAN READ III",,"26195",,,,"INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","NATHAN J","T R","3:30pm - 4:45pm","HSSB 2252","6 / 15"
"JAPAN 176","Advanced Readings in Japanese Texts","Readings in Japanese texts on religion (Buddhism and Shinto)   and intellectual history. The course focuses on an accurate   understanding of linguistic representation of concepts and   stylistic nuances in the fields of Japanese religious and   cultural ","Japan 144 and 145 or prior approval of instructor","L&S","4.0","Optional","ADV READ JAPAN TEXT",,"71761",,,,,"RAMBELLI F","R","12:00pm - 2:50pm",,"4 / 7"
"JAPAN 180JE","Special Topics in Japanese Studies","Special topics in Japanese Studies. Course content varies.",,"L&S","4.0","Optional","SPECIAL TOPICS",,"52472",,,,,"SMITH N M","M W","5:00pm - 6:15pm","HSSB 3001E","18 / 20"
"JAPAN 183","Special Readings in Prewar Japanese Texts","Reviews Bungo, followed by readings in the classical, medieval, early modern, and Meiji texts.","Japanese 181.","L&S","4.0","Letter","SPECIAL READINGS",,"26211",,,,,"EMMERICH M D","W","4:00pm - 6:50pm","HSSB 2214","5 / 15"
"JAPAN 197","Senior Honors Project","An independent study course (one to three quarters) directed by a faculty member with a carefully chosen topic and bibliography which will result in a documented project or a senior thesis.","Open to senior majors only; consent of instructor.","L&S","4.0 - 8.0","Letter","SR HONORS PROJECT",,"26229","S",,"These majors only: JAPAN","DEPT. APPROVAL REQUIRED PRIOR TO REGISTRATION.  HONORS STUDENTS ONLY.  INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 5"
"JAPAN 198","Readings in Japanese","Guided reading in Japanese on a subject not covered in the regularly offered courses.","Upper-division standing; completion of 2 upper-division courses in Japaneseconsent of instructor.","L&S","1.0 - 5.0","Optional","READINGS IN JAPAN",,"26237","U",,,"INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 5"
"JAPAN 199","Independent Studies in Japanese","Individual investigations in literary fields.","Upper-division standing; completion of 2 upper-division courses in Japaneseconsent of instructor.","L&S","1.0 - 5.0","Letter","INDEPENDENT STUDIES",,"26245","U",,,"INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 5"
"JAPAN 199RA","Independent Research Assistance","Faculty supervised research.","Completion of at least 2 upper-division courses in Japanese studies or EastAsian Cultural Studies; consent of instructor and department.","L&S","1.0 - 5.0","Letter","INDEP RESEARCH ASST",,"26252","U",,,"DEPARTMENT APPROVAL REQUIRED TO FINALIZE REGISTRATION.  INSTRUCTOR APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","T.B.A.",,,"T B A","0 / 5"
"KOR 199","Independent Studies","Individual investigations in literary fields.","Upper-division standing; completion of 2 upper-division courses in Korean.","L&S","1.0 - 5.0","Optional","INDEPENDENT STUDIES",,"26351","U",,,,"T.B.A.",,,"T B A","0 / 5"
"LAIS 101","Interdisciplinary Approaches to the History and Societies of Latin America and Iberia","Issues central to the study of Latin America and Iberia across the social sciences and history. Topics include nationalism, revolution, politics and the state, economic development and international relations, labor, popularculture, race, gender, religion","Upper-division standing.","L&S","4.0","Letter","INT HIST & SOC LAIS","Closed","51441","U",,,,"FIGUEROA T","T R","12:30pm - 1:45pm","BSIF 1217","38 / 30"
"LAIS 195A","Senior Honors Thesis","Individual study with the advisor for the purpose of writing a major interdisciplinary research paper on a topic of sufficient depth and sophistication.","Admission to honors program; consent of department.","L&S","4.0","Letter","SENIOR HONRS THESIS",,"26419",,,,"DEPT. APPROVAL REQUIRED PRIOR TO REGISTRATION.  HONORS STUDENTS ONLY.  ","T.B.A.",,,"T B A","0 / 5"
"LAIS 195B","Senior Honors Thesis","Individual study with the advisor for the purpose of writing a major interdisciplinary research paper on a topic of sufficient depth and sophistication.","Admission to honors program; consent of department.","L&S","4.0","Letter","SENIOR HONRS THESIS",,"26427",,,,"DEPT. APPROVAL REQUIRED PRIOR TO REGISTRATION.  HONORS STUDENTS ONLY.  ","T.B.A.",,,"T B A","0 / 5"
"LAIS 196","Internship","The course enables students to obtain credit for Latin American- or Iberian- related internship experience.","Upper-division standing, 3.0 grade-point average, and consent of program chair.","L&S","2.0 - 8.0","Pass/No Pass","INTERNSHIP",,"26435","U",,,"DEPT. APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 5"
"LAIS 199","Independent Studies","The description of any one 199 must not be identical to any existing coursedescription.","Upper-division standing; completion of 2 upper-division courses in LAIS.","L&S","1.0 - 5.0","Letter","INDEPENDENT STUDIES",,"26443","U",,,"DEPT. APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 5"
"LATIN 3","Intermediate Latin","Continuation of Latin 2. Emphasis on building a working vocabulary and the syntax of complex sentences. Reading in classical prose introduce students to ancient Roman literature and culture.","Latin 2 with a grade of C or better.","L&S","4.0","Optional","INTERMEDIATE LATIN",,"26492",,,,,"JEPPESEN S A","MTWR","12:00pm - 12:50pm","HSSB 3201","25 / 35"
"LATIN 102","Readings In Latin Literature","Selected readings in Latin prose and/or poetry are designed to develop reading proficiency, and to help students make the transition to more advanced study of classical Latin literature.","Latin 101.","L&S","4.0","Optional","READINGS LATIN LIT",,"50708",,,,,"RAUH S H","M W F","9:00am - 9:50am","HSSB 4065","14 / 15"
"LATIN 199","Independent Studies In Latin.","Independent investigations in Latin language and literature.","Consent of instructor and department chair. upper-division standing; completion of 2 upper-division courses in Latin.","L&S","1.0 - 5.0","Optional","INDEPENDENT STUDIES",,"26518","U",,,"DEPT. APPROVAL REQUIRED PRIOR TO REGISTRATION.  INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 10"
"LING 2G","EMS: Intermediate Graduate Writing for International Students","Provides instruction for students needing to improve accuracy and fluency in written academic English.  Emphasizes grammar, vocabulary and patterns of organization relevant to academic writing at the graduate level.","Placement based on English Language Placement Examination.","L&S","4.0","Pass/No Pass","INT GRAD WRITING","Full","53801","G",,,,"FRODESEN J M","M W","9:00am - 10:50am","GIRV 2135","18 / 15"
"LING 3B","EMS: Academic English","Second level in a three-course series intended to develop   proficiency in university-level reading and writing.   Emphasizes applying critical approaches to reading, practicing writing in a variety of academic styles, and developing grammatical and lexic","Open to students who have a Ling 3B placement or a prerequisite of Ling 3A with a pass grade.","L&S","4.0","Letter","AC ENGL","Full","53819",,,,,"RIGHTMIRE S R","T R","3:00pm - 4:50pm","HSSB 1214","20 / 18"
"LING 3C","EMS: Academic English","Third level in a three-course series intended to develop   proficiency in university-level reading and writing.   Emphasizes applying critical approaches to reading,   practicing writing in a variety of academic styles, and   developing grammatical and le","Open to students who have a Ling 3C placement or a prerequisite of Ling 3B with a grade of C or better.","L&S","4.0","Letter","AC ENGL","Full","53827",,,,,"RIGHTMIRE S R","T R","1:00pm - 2:50pm","HSSB 1227","19 / 18"
"LING 3C","EMS: Academic English","Third level in a three-course series intended to develop   proficiency in university-level reading and writing.   Emphasizes applying critical approaches to reading,   practicing writing in a variety of academic styles, and   developing grammatical and le","Open to students who have a Ling 3C placement or a prerequisite of Ling 3B with a grade of C or better.","L&S","4.0","Letter","AC ENGL","Full","53835",,,,,"GILMAN R L","T R","3:00pm - 4:00pm","SSMS 1301","18 / 18"
"LING 3C","EMS: Academic English","Third level in a three-course series intended to develop   proficiency in university-level reading and writing.   Emphasizes applying critical approaches to reading,   practicing writing in a variety of academic styles, and   developing grammatical and le","Open to students who have a Ling 3C placement or a prerequisite of Ling 3B with a grade of C or better.","L&S","4.0","Letter",,"Full",,,,,,,"T R","4:00pm - 4:50pm","GIRV 2120","18 / 18"
"LING 3G","EMS: Advanced Graduate Writing for International Students","Focuses on rhetorical strategies and patterns of development used in a variety of writing typically required for graduate courses.  Addresses levels of formality and academic conventions used across disciplines, emphasizing clarity of expression.","Graduate standing. Placement based on English Language Placement Examination scores.","L&S","4.0","Pass/No Pass","ADV GRAD WRITING",,"53843","G",,,,"GILMAN R L","T R","11:00am - 12:00pm","SSMS 1007","10 / 15"
"LING 3G","EMS: Advanced Graduate Writing for International Students","Focuses on rhetorical strategies and patterns of development used in a variety of writing typically required for graduate courses.  Addresses levels of formality and academic conventions used across disciplines, emphasizing clarity of expression.","Graduate standing. Placement based on English Language Placement Examination scores.","L&S","4.0","Pass/No Pass",,,,"G",,,,,"T R","12:00pm - 12:50pm","SH   3504","10 / 15"
"LING 4","EMS: Individual and Small Group Instruction for International Graduate     Students","Designed for focused instruction in oral and written academic English. Enrollment by instructor consent.  Preference given to students at advanced proficiency levels.","Consent of the instructor.","L&S","1.0 - 3.0","Pass/No Pass","INDIV & GRP INSTRUC","Full","26575","G",,,"INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","HANSON J L",,,"T B A","15 / 15"
"LING 12","EMS:  Approaches to University Writing for Multilingual   Students","Principles of critical reading, thinking and writing in the   university. Students analyze academic discourse, develop   rhetorical strategies for exposition and argument, practice   examination writing, and write and revise papers. Completion   of C or b","Open to students who have not satisfied the Entry Level Writing Requirement   and have a Ling 12 placement or a prerequisite of Ling 3C with a grade of C   or better.","L&S","4.0","Letter","UNIV WRIT FOR MLING","Full","26591",,,,,"GOUGH J D","M W","2:00pm - 3:50pm","HSSB 1232","18 / 18"
"LING 70","Language In Society","How language defines the relationship of the individual to society; the role language plays in constituting power, hierarchy, ethnicity, gender, ideology, and other aspects of social identity; how speakers use language to display identity and define socia",,"L&S","4.0","Optional","LANG IN SOCIETY","Closed",,,,,,"KENNEDY R A","T R","11:00am - 12:15pm","NH   1006","102 / 120"
"LING 70","Language In Society","How language defines the relationship of the individual to society; the role language plays in constituting power, hierarchy, ethnicity, gender, ideology, and other aspects of social identity; how speakers use language to display identity and define socia",,"L&S","4.0","Optional",,,"52704",,,,,"SIEMENS R S","T","4:00pm - 4:50pm","SH   3605","25 / 30"
"LING 70","Language In Society","How language defines the relationship of the individual to society; the role language plays in constituting power, hierarchy, ethnicity, gender, ideology, and other aspects of social identity; how speakers use language to display identity and define socia",,"L&S","4.0","Optional",,,"52712",,,,,"SIEMENS R S","T","5:00pm - 5:50pm","SH   3605","28 / 30"
"LING 70","Language In Society","How language defines the relationship of the individual to society; the role language plays in constituting power, hierarchy, ethnicity, gender, ideology, and other aspects of social identity; how speakers use language to display identity and define socia",,"L&S","4.0","Optional",,,"52720",,,,,"NELSON O A","R","8:00am - 8:50am","SH   3605","23 / 30"
"LING 70","Language In Society","How language defines the relationship of the individual to society; the role language plays in constituting power, hierarchy, ethnicity, gender, ideology, and other aspects of social identity; how speakers use language to display identity and define socia",,"L&S","4.0","Optional",,,"52738",,,,,"NELSON O A","R","9:00am - 9:50am","SH   3605","26 / 30"
"LING 108","Introduction To Morphology","How meaning is encoded in words in the languages of the world. Morphological and morphophonemic processes, lexical categories, derivation and inflection, productivity, tense, aspect, mode, case, concord, valence changes (passives, antipassives, benefactiv","Linguistics 107.","L&S","4.0","Optional","INTRO TO MORPHOLOGY",,"26625",,,,,"MITHUN M","T R","2:00pm - 3:15pm","TD-W 2600","46 / 50"
"LING 115","Introduction To Historical Comparative Linguistics","An introduction to linguistic change, genetic classification of languages, and methods of reconstructing parent languages.","Linguistics 106.","L&S","4.0","Optional","HIST-COMP LING",,,,,,,"MUNOZ LEDO YA","M W F","9:00am - 9:50am","GIRV 2128","26 / 60"
"LING 115","Introduction To Historical Comparative Linguistics","An introduction to linguistic change, genetic classification of languages, and methods of reconstructing parent languages.","Linguistics 106.","L&S","4.0","Optional",,,"26641",,,,,"HOEY E M","T","4:00pm - 4:50pm","GIRV 1116","20 / 30"
"LING 115","Introduction To Historical Comparative Linguistics","An introduction to linguistic change, genetic classification of languages, and methods of reconstructing parent languages.","Linguistics 106.","L&S","4.0","Optional",,,"26658",,,,,"HOEY E M","T","5:00pm - 5:50pm","GIRV 1116","6 / 30"
"LING 140","English Grammar for Teachers","Covers English grammatical structures commonly the focus of teaching English as an additional language. Also considers key issues related to grammar in language teaching, such as error correction and deductive versus inductive methods of instruction.","Consent of instructor.","L&S","4.0","Optional","ENGL GRAM FOR TCHRS","Closed","26732",,,,"DEPARTMENT APPROVAL REQUIRED TO FINALIZE REGISTRATION.  INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","FRODESEN J M","M W","2:00pm - 3:15pm","SH   3605","27 / 25"
"LING 141","Second Language Acquisition","An introduction to the theories and principles of how adults acquire a language other than their mother tongue, why it is more difficult than acquiring their first language, and what needs to be learned, from linguistic, psychological and social perspecti","Upper-division standing.","L&S","4.0","Optional","2ND LANG AQUISIT","Closed","52779","U",,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","CHUN D M","M W","9:30am - 10:45am","ED   1215","26 / 26"
"LING 160","The Structure Of English","Introduction to the phonological, morphological, syntactic and discourse features of contemporary English.","Linguistics 20 or 20A.","L&S","4.0","Optional","STRUCTURE OF ENGL","Closed","52787",,,,,"KENNEDY R A","T R","9:30am - 10:45am","HSSB 1231","26 / 25"
"LING 191","Internship in Linguistics","Internship in a language-related work setting. Students apply   concepts, methods, and issues from linguistics to professional   contexts in education, business, government, nonprofit   organizations and other fields.","Consent of instructor.","L&S","1.0 - 6.0","Optional","INTERNSHIP IN LING",,"26740",,,,"DEPARTMENT APPROVAL REQUIRED TO FINALIZE REGISTRATION.  INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","BUCHOLTZ M H",,,"T B A","5 / 10"
"LING 192","Service Learning in Linguistics","Service learning in a language-related volunteer setting.    Apply concepts, methods, and issues from linguistics to real-  world problems in educational contexts, social service   agencies, nonprofit organizations, and other settings.",,"L&S","1.0 - 6.0","Optional","SERV LEARN LING",,"26757",,,,"INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","BUCHOLTZ M H",,,"T B A","3 / 15"
"LING 192","Service Learning in Linguistics","Service learning in a language-related volunteer setting.    Apply concepts, methods, and issues from linguistics to real-  world problems in educational contexts, social service   agencies, nonprofit organizations, and other settings.",,"L&S","1.0 - 6.0","Optional","SERV LEARN LING",,"55566",,,,"INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","BUCHOLTZ M H",,,"T B A","4 / 15"
"LING 195A","Honors Thesis","Guided research and writing of an original research paper to meet the requirements of the honors program in Linguistics.","Senior standing; consent of instructor.","L&S","2.0 - 3.0","Letter","HONORS THESIS",,"26765","S",,,"INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 10"
"LING 195B","Honors Thesis.","Guided research and writing of an original research paper to meet the requirements of the honors program in Linguistics.","Senior standing; consent of instructor.","L&S","2.0 - 3.0","Letter","HONORS THESIS",,"26773","S",,,"INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 10"
"LING 195C","Honors Thesis","Guided research and writing of an original research paper to meet the requirements of the honors program in Linguistics.","Linguistics 195B.","L&S","2.0 - 3.0","Letter","HONORS THESIS",,"26781","S",,,"INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 10"
"LING 199","Independent Studies In Linguistics.","Intended for the study of special areas within Linguistics.","Upper-division standing; completion of 2 upper-division courses in linguistics; consent of instructor.","L&S","1.0 - 5.0","Optional","INDEPENDENT STUDIES",,"26799","U",,,"INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 10"
"LING 199RA","Independent Research Assistance In Linguistics.","Coursework shall consist of faculty supervised research assistance.","Upper-division standing; completion of 2 upper-division courses in linguistics; consent of instructor and department.","L&S","1.0 - 5.0","Pass/No Pass","INDEP RESEARCH ASST",,"26807","U",,,"DEPT. APPROVAL REQUIRED PRIOR TO REGISTRATION.  INSTRUCTOR APPROVAL REQUIRED PRIOR TO REGISTRATION.  ","T.B.A.",,,"T B A","0 / 10"
"LIT CS 101","Writing: Verse","Practice in the writing of original verse.","Consent of instructor.","CRST","1.0 - 6.0","Pass/No Pass","WRITING-VERSE",,"27029",,,"Majors in these depts only: CRSTU","INSTRUCTOR APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","KRUT R M","T R","11:00am - 12:20pm","494  164B","14 / 15"
"LIT CS 101","Writing: Verse","Practice in the writing of original verse.","Consent of instructor.","CRST","1.0 - 6.0","Pass/No Pass","WRITING-VERSE","Full","27037",,,"Majors in these depts only: CRSTU","INSTRUCTOR APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","MACKER E A","T R","9:30am - 10:50am","494  164B","15 / 15"
"LIT CS 102","Writing: Narrative Prose","Practice in the writing of fiction.","Consent of instructor.","CRST","1.0 - 6.0","Pass/No Pass","WRITING-NARR PROSE","Full","27060",,,"Majors in these depts only: CRSTU","INSTRUCTOR APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","ALLEN C E","M W","1:30pm - 3:20pm","494  164B","17 / 15"
"LIT CS 102","Writing: Narrative Prose","Practice in the writing of fiction.","Consent of instructor.","CRST","1.0 - 6.0","Pass/No Pass","WRITING-NARR PROSE","Full","27078",,,"Majors in these depts only: CRSTU","INSTRUCTOR APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","PORTUGES P C","M","6:00pm - 8:50pm","SSMS 2303","21 / 15"
"LIT CS 102","Writing: Narrative Prose","Practice in the writing of fiction.","Consent of instructor.","CRST","1.0 - 6.0","Pass/No Pass","WRITING-NARR PROSE",,"27086",,,"Majors in these depts only: CRSTU","INSTRUCTOR APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","LOWENKOPF S","T R","6:00pm - 7:20pm","494  143","10 / 15"
"LIT CS 103","Writing: Expository Prose","Practice in the writing of essays and criticism.","Consent of instructor.","CRST","1.0 - 6.0","Pass/No Pass","WRITING-EXPOS PROSE","Full","27110",,,"Majors in these depts only: CRSTU","INSTRUCTOR APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","LIM S","M W","12:30pm - 1:50pm","SH   1415","20 / 15"
"LIT CS 103","Writing: Expository Prose","Practice in the writing of essays and criticism.","Consent of instructor.","CRST","1.0 - 6.0","Pass/No Pass","WRITING-EXPOS PROSE",,"27128",,,"Majors in these depts only: CRSTU","INSTRUCTOR APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","TERVALON J","R","1:00pm - 3:50pm","494  160B","8 / 15"
"LIT CS 105","Literature Symposium","A continuing series of lectures, readings, and presentations by faculty, guest writers, and other professionals in the literary fields.","Consent of instructor.","CRST","1.0 - 6.0","Pass/No Pass","LIT SYMPOSIUM",,"27136",,,"Majors in these depts only: CRSTU","INSTRUCTOR APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","ALLEN C E","W","4:00pm - 5:15pm","494  164","52 / 60"
"LIT CS 110","Genres","Emphasis on the development of literary forms, represented in the work of major authors, essential traditions. Exploration of ways genre directs and,discovered by a topic, takes individual shape. Intensive reading, substantial exposition.","Consent of instructor.","CRST","1.0 - 6.0","Pass/No Pass","GENRES","Closed","27144",,,"Majors in these depts only: CRSTU","INSTRUCTOR APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","SPACKS B","M W","9:00am - 10:20am","494  160B","20 / 0"
"LIT CS 111","Literary Structure: Chronological","Emphasis on periods and influences: intervals during which literary production especially corresponds with or responds to activity in the culture at large. Extensive reading and exposition.","Consent of instructor.","CRST","1.0 - 6.0","Pass/No Pass","LIT STRUCT-CHRONOL",,"27193",,,"Majors in these depts only: CRSTU","INSTRUCTOR APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","ALLEN C E","M W","10:30am - 11:50am","494  143","11 / 20"
"LIT CS 111","Literary Structure: Chronological","Emphasis on periods and influences: intervals during which literary production especially corresponds with or responds to activity in the culture at large. Extensive reading and exposition.","Consent of instructor.","CRST","1.0 - 6.0","Pass/No Pass","LIT STRUCT-CHRONOL",,"27201",,,"Majors in these depts only: CRSTU","INSTRUCTOR APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","YANOULA A","T R","11:00am - 12:20pm","SH   2635","11 / 20"
"LIT CS 111","Literary Structure: Chronological","Emphasis on periods and influences: intervals during which literary production especially corresponds with or responds to activity in the culture at large. Extensive reading and exposition.","Consent of instructor.","CRST","1.0 - 6.0","Pass/No Pass","LIT STRUCT-CHRONOL",,"27219",,,"Majors in these depts only: CRSTU","INSTRUCTOR APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","MACKER E A","T R","12:30pm - 1:50pm","494  164B","18 / 20"
"LIT CS 114","Themes and Motifs","Emphasis on structure and meaning in literary texts: analytic focus on principles of representation, and on recurrent features, in the literature studied. Extensive reading and exposition.","Consent of instructor.","CRST","1.0 - 6.0","Pass/No Pass","THEMES & MOTIFS",,"27326",,,"Majors in these depts only: CRSTU","INSTRUCTOR APPROVAL REQUIRED TO FINALIZE REGISTRATION.  ","STURM E","M W","5:30pm - 6:50pm","HSSB 3201","14 / 20"
"MATH 3A","Calculus with Applications, First Course","Differential Calculus including analytic geometry, functions and limits, derivatives, techniques and applications of differentiation, logarithmic and trigonometric functions.","Algebra Diagnostic Test.","L&S","4.0","Optional","CALC WITH APPLI 1",,,,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","ALBRECHT B D","M W F","12:00pm - 12:50pm","IV   THEA2","103 / 125"
"MATH 3A","Calculus with Applications, First Course","Differential Calculus including analytic geometry, functions and limits, derivatives, techniques and applications of differentiation, logarithmic and trigonometric functions.","Algebra Diagnostic Test.","L&S","4.0","Optional",,,"27722",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","PORTER M J","T","4:00pm - 4:50pm","HSSB 1227","21 / 25"
"MATH 3A","Calculus with Applications, First Course","Differential Calculus including analytic geometry, functions and limits, derivatives, techniques and applications of differentiation, logarithmic and trigonometric functions.","Algebra Diagnostic Test.","L&S","4.0","Optional",,,"27730",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","PORTER M J","T","5:00pm - 5:50pm","HSSB 1214","23 / 25"
"MATH 3A","Calculus with Applications, First Course","Differential Calculus including analytic geometry, functions and limits, derivatives, techniques and applications of differentiation, logarithmic and trigonometric functions.","Algebra Diagnostic Test.","L&S","4.0","Optional",,,"27748",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","PORTER M J","T","6:00pm - 6:50pm","HSSB 1223","21 / 25"
"MATH 3A","Calculus with Applications, First Course","Differential Calculus including analytic geometry, functions and limits, derivatives, techniques and applications of differentiation, logarithmic and trigonometric functions.","Algebra Diagnostic Test.","L&S","4.0","Optional",,,"27755",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","PORTER M J","T","8:00am - 8:50am","HSSB 1206","20 / 25"
"MATH 3A","Calculus with Applications, First Course","Differential Calculus including analytic geometry, functions and limits, derivatives, techniques and applications of differentiation, logarithmic and trigonometric functions.","Algebra Diagnostic Test.","L&S","4.0","Optional",,,"27763",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","KAMINSKY J M","R","6:00pm - 6:50pm","HSSB 1211","18 / 25"
"MATH 3B","Calculus with Applications, Second Course","Integral calculus including definite and indefinite integrals, techniques of integration, with applications in mathematics and physics.","Mathematics 3A with a minimum grade of C.","L&S","4.0","Optional","CALC WITH APPLI 2",,,,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","OGRAIN C M","M W","3:30pm - 4:45pm","IV   THEA1","349 / 375"
"MATH 3B","Calculus with Applications, Second Course","Integral calculus including definite and indefinite integrals, techniques of integration, with applications in mathematics and physics.","Mathematics 3A with a minimum grade of C.","L&S","4.0","Optional",,,"27797",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","CHAPMAN K L","T","4:00pm - 4:50pm","940  1010","24 / 25"
"MATH 3B","Calculus with Applications, Second Course","Integral calculus including definite and indefinite integrals, techniques of integration, with applications in mathematics and physics.","Mathematics 3A with a minimum grade of C.","L&S","4.0","Optional",,,"27805",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","DUONG Y N","F","8:00am - 8:50am","940  1010","22 / 25"
"MATH 3B","Calculus with Applications, Second Course","Integral calculus including definite and indefinite integrals, techniques of integration, with applications in mathematics and physics.","Mathematics 3A with a minimum grade of C.","L&S","4.0","Optional",,"Full","27813",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","CHAPMAN K L","T","6:00pm - 6:50pm","940  1010","25 / 25"
"MATH 3B","Calculus with Applications, Second Course","Integral calculus including definite and indefinite integrals, techniques of integration, with applications in mathematics and physics.","Mathematics 3A with a minimum grade of C.","L&S","4.0","Optional",,"Full","27821",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","DUONG Y N","T","5:00pm - 5:50pm","940  1010","25 / 25"
"MATH 3B","Calculus with Applications, Second Course","Integral calculus including definite and indefinite integrals, techniques of integration, with applications in mathematics and physics.","Mathematics 3A with a minimum grade of C.","L&S","4.0","Optional",,,"50138",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","CHAPMAN K L","T","7:00pm - 7:50pm","940  1010","24 / 25"
"MATH 3B","Calculus with Applications, Second Course","Integral calculus including definite and indefinite integrals, techniques of integration, with applications in mathematics and physics.","Mathematics 3A with a minimum grade of C.","L&S","4.0","Optional",,"Full","50146",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","SMITH D L","R","4:00pm - 4:50pm","940  1010","26 / 25"
"MATH 3B","Calculus with Applications, Second Course","Integral calculus including definite and indefinite integrals, techniques of integration, with applications in mathematics and physics.","Mathematics 3A with a minimum grade of C.","L&S","4.0","Optional",,"Full","50153",,,,"CROSS-LISTED COURSE, REFER TO CURRENT CATALOG.  ","DUONG Y N","T","12:00pm - 12:50pm","940  1010","27 / 26"
